CustomerId,Recency,Frequency,Monetary,Cluster,is_high_risk,avg_hour,avg_day_of_week,weekend_rate,transaction_month,std_amount,max_amount,min_amount,log_monetary,reversal_rate,unique_products,unique_providers,avg_daily_transactions,monetary_per_transaction,negative_amount_count,positive_amount_sum,velocity_last_30_days,recency_frequency_ratio
CustomerId_3184,4.93,6,30000.0,2,0,11.0,4.0,0.0,2,6511.528238439882,10000.0,-5000.0,10.308985993422082,33.33,2,3,6.0,5000.0,2.0,36000.0,6.0,0.8217
CustomerId_3187,0.72,70,63790.0,2,0,11.91,2.01,0.1,2,1972.5389520068454,5000.0,-5000.0,11.06336739355144,41.43,2,4,2.59,911.29,29.0,84060.0,40.0,0.0103
CustomerId_3188,83.06,1,5000.0,0,1,8.0,3.0,0.0,11,0.0,5000.0,5000.0,8.517393171418904,0.0,1,1,1.0,5000.0,0.0,5000.0,0.0,83.06
CustomerId_3189,10.89,2,18000.0,2,0,12.0,5.0,1.0,2,11313.70849898476,17000.0,1000.0,9.798182590890704,0.0,2,1,2.0,9000.0,0.0,18000.0,2.0,5.445
CustomerId_319,22.94,1,62000.0,2,0,11.0,0.0,0.0,1,0.0,62000.0,62000.0,11.034905792929415,0.0,1,1,1.0,62000.0,0.0,62000.0,1.0,22.94
CustomerId_3190,0.19,34,160000.0,2,0,10.21,3.82,0.0882,2,6882.430031410047,10200.0,-5000.0,11.982935344196433,35.29,2,5,2.83,4705.88,12.0,211200.0,21.0,0.0056
CustomerId_3191,4.97,5,20000.0,2,0,10.0,4.0,0.0,2,6745.368781616021,10000.0,-5000.0,9.90353755128617,40.0,2,3,5.0,4000.0,2.0,26000.0,5.0,0.994
CustomerId_3192,4.93,17,75000.0,2,0,14.35,4.0,0.0,2,6354.711082431401,10000.0,-5000.0,11.225256725762893,29.41,2,3,4.25,4411.76,5.0,96000.0,17.0,0.29
CustomerId_3193,81.81,9,61244.0,0,1,14.0,4.0,0.0,11,12604.995165057031,30000.0,-392.0,11.022637492421786,33.33,3,3,9.0,6804.89,3.0,61700.0,0.0,9.09
CustomerId_3194,61.74,1,10000.0,0,1,16.0,3.0,0.0,12,0.0,10000.0,10000.0,9.210440366976517,0.0,1,1,1.0,10000.0,0.0,10000.0,0.0,61.74
CustomerId_3196,60.07,11,3530.0,0,1,12.64,3.18,0.0909,12,663.9006634347422,1135.0,-1000.0,8.169336395928386,54.55,2,4,5.5,320.91,6.0,4635.0,0.0,5.4609
CustomerId_3197,61.03,1,80000.0,0,1,9.0,4.0,0.0,12,0.0,80000.0,80000.0,11.289794413577894,0.0,1,1,1.0,80000.0,0.0,80000.0,0.0,61.03
CustomerId_3198,13.15,32,265709.0,2,0,13.75,3.97,0.3125,1,18195.648513577005,75000.0,-5000.0,12.490160767471739,34.38,3,4,3.56,8303.41,11.0,306000.0,2.0,0.4109
CustomerId_320,26.23,2,40000.0,2,0,4.0,4.0,0.0,1,0.0,20000.0,20000.0,10.596659732783579,0.0,1,1,2.0,20000.0,0.0,40000.0,2.0,13.115
CustomerId_3200,27.19,44,247562.0,2,0,15.05,4.25,0.5,1,13783.578239505394,55000.0,-5000.0,12.41942037405423,56.82,3,4,2.93,5626.41,25.0,265000.0,2.0,0.618
CustomerId_3201,39.95,2,40000.0,0,1,10.5,4.0,0.0,1,0.0,20000.0,20000.0,10.596659732783579,0.0,1,1,2.0,20000.0,0.0,40000.0,0.0,19.975
CustomerId_3202,0.97,1,1000.0,2,0,10.0,1.0,0.0,2,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,1.0,0.97
CustomerId_3203,59.94,4,79000.0,0,1,11.0,5.0,1.0,12,40376.354466444835,80000.0,-5000.0,11.277215789596893,50.0,3,3,4.0,19750.0,2.0,85000.0,0.0,14.985
CustomerId_3204,0.87,426,695912.5,2,0,13.23,3.14,0.338,2,3360.8941668645134,30000.0,-5000.0,13.452980649983763,37.56,4,3,8.19,1633.6,160.0,728007.0,72.0,0.002
CustomerId_3205,8.96,30,29210.0,2,0,14.5,3.47,0.3667,2,2094.400553418787,11000.0,-1000.0,10.282300629646866,50.0,3,2,1.88,973.67,15.0,31400.0,15.0,0.2987
CustomerId_3206,59.97,5,149000.0,0,1,10.0,5.0,1.0,12,45855.20690172491,80000.0,-5000.0,11.91170829631447,60.0,2,2,5.0,29800.0,3.0,160000.0,0.0,11.994
CustomerId_3208,0.6,20,148950.0,2,0,12.1,0.3,0.0,2,13632.772770828855,50000.0,-2000.0,11.911372671781194,30.0,3,4,5.0,7447.5,6.0,158000.0,20.0,0.03
CustomerId_3209,8.85,93,77916.25,2,0,15.03,2.42,0.1505,2,1298.5986193515917,5555.0,-496.0,11.263402645085815,43.01,3,4,3.1,837.81,40.0,80657.0,20.0,0.0952
CustomerId_321,77.9,1,200000.0,0,1,12.0,1.0,0.0,11,0.0,200000.0,200000.0,12.206077645517674,0.0,1,1,1.0,200000.0,0.0,200000.0,0.0,77.9
CustomerId_3210,67.79,12,75000.0,0,1,12.25,4.0,0.0,12,6784.005252999681,10000.0,-5000.0,11.225256725762893,25.0,2,4,12.0,6250.0,3.0,90000.0,0.0,5.6492
CustomerId_3211,46.93,6,19000.0,0,1,11.0,4.0,0.0,12,7626.707459098367,10000.0,-5000.0,9.852246888342531,50.0,2,3,6.0,3166.67,3.0,30000.0,0.0,7.8217
CustomerId_3212,5.97,5,1950.0,2,0,13.0,3.8,0.0,2,900.2777349240622,1000.0,-1000.0,7.576097340623111,40.0,2,3,2.5,390.0,2.0,3000.0,5.0,1.194
CustomerId_3213,4.69,59,157230.0,2,0,14.31,2.88,0.1525,2,3052.297457417347,10000.0,-5000.0,11.96547134055349,42.37,4,4,1.84,2664.92,25.0,170994.0,13.0,0.0795
CustomerId_3214,14.31,1,500.0,2,0,2.0,2.0,0.0,1,0.0,500.0,500.0,6.2166061010848646,0.0,1,1,1.0,500.0,0.0,500.0,1.0,14.31
CustomerId_3215,4.81,4,10000.0,2,0,14.0,4.0,0.0,2,6757.711644237764,10000.0,-5000.0,9.210440366976517,50.0,2,3,4.0,2500.0,2.0,16000.0,4.0,1.2025
CustomerId_3217,29.61,10,27880.0,2,0,17.8,2.6,0.3,1,3919.6932986594184,10000.0,-50.0,10.235700732236957,30.0,2,3,2.0,2788.0,3.0,28000.0,3.0,2.961
CustomerId_3218,58.2,130,290865.0,0,1,14.2,5.55,0.9923,12,12344.628452947609,100000.0,-5000.0,12.580617958999992,49.23,2,3,43.33,2237.42,64.0,300855.0,0.0,0.4477
CustomerId_3219,81.89,8,40000.0,0,1,11.38,4.0,0.0,11,8982.363672378064,20000.0,-5000.0,10.596659732783579,50.0,2,3,8.0,5000.0,4.0,50700.0,0.0,10.2362
CustomerId_322,64.9,1,500.0,0,1,12.0,0.0,0.0,12,0.0,500.0,500.0,6.2166061010848646,0.0,1,1,1.0,500.0,0.0,500.0,0.0,64.9
CustomerId_3220,47.84,7,10980.0,0,1,13.29,3.43,0.0,12,4757.05591226138,10000.0,-5000.0,9.303921785597714,42.86,4,3,2.33,1568.57,3.0,17000.0,0.0,6.8343
CustomerId_3221,1.7,30,26455.0,2,0,11.2,1.03,0.0667,2,1205.8495955658968,5000.0,-1000.0,10.183238254661628,40.0,2,4,6.0,881.83,12.0,27700.0,30.0,0.0567
CustomerId_3222,26.0,15,86901.0,2,0,15.07,3.07,0.3333,1,9507.605067223067,25000.0,-1005.0,11.372536325948367,40.0,3,3,2.5,5793.4,6.0,89000.0,5.0,1.7333
CustomerId_3223,6.62,45,63150.0,2,0,12.13,2.36,0.1778,2,2671.3845575928326,10000.0,-5000.0,11.053283962966008,26.67,2,3,2.25,1403.33,12.0,74200.0,13.0,0.1471
CustomerId_3224,26.19,44,123528.8,2,0,9.93,3.45,0.2273,1,7994.2577158905815,36000.0,-5000.0,11.72423770148964,47.73,5,4,2.44,2807.47,21.0,144225.0,3.0,0.5952
CustomerId_3225,5.12,291,688734.7,2,0,11.15,3.13,0.1856,2,4229.210287052554,15000.0,-5000.0,13.442612876983269,26.12,4,3,4.93,2366.79,76.0,781091.0,70.0,0.0176
CustomerId_3226,0.97,5,18600.0,2,0,10.0,1.0,0.0,2,5742.125042177329,10000.0,-1000.0,9.83097062169695,60.0,3,2,5.0,3720.0,3.0,20000.0,5.0,0.194
CustomerId_3229,8.2,10,13260.0,2,0,9.6,3.3,0.1,2,3742.976237048682,10000.0,-5000.0,9.4925826756776,40.0,3,4,1.67,1326.0,4.0,18900.0,4.0,0.82
CustomerId_323,33.42,9,747000.0,2,0,18.78,1.0,0.0,1,25514.701644346147,100000.0,47000.0,13.523821802802145,0.0,2,1,2.25,83000.0,0.0,747000.0,0.0,3.7133
CustomerId_3230,23.63,16,22025.0,2,0,15.5,3.19,0.3125,1,2542.5949466047477,10000.0,-1000.0,9.999978852724889,43.75,2,3,1.78,1376.56,7.0,23500.0,4.0,1.4769
CustomerId_3231,47.08,1,5000.0,0,1,8.0,4.0,0.0,12,0.0,5000.0,5000.0,8.517393171418904,0.0,1,1,1.0,5000.0,0.0,5000.0,0.0,47.08
CustomerId_3232,27.01,13,61005.0,2,0,10.69,3.23,0.2308,1,8948.309108286096,30000.0,-1000.0,11.018727498974094,38.46,3,3,2.17,4692.69,5.0,63200.0,1.0,2.0777
CustomerId_3233,0.63,141,525319.0,2,0,13.46,3.27,0.1206,2,9155.881044963602,80000.0,-5000.0,13.171762879699097,34.04,4,3,4.15,3725.67,48.0,607800.0,47.0,0.0045
CustomerId_3234,35.54,3,1000.0,2,0,21.0,1.0,0.0,1,1154.7005383792516,1000.0,-1000.0,6.90875477931522,33.33,2,3,3.0,333.33,1.0,2000.0,0.0,11.8467
CustomerId_3235,0.9,164,144652.0,2,0,12.54,2.71,0.1768,2,1288.359406192296,7000.0,-1000.0,11.882093049905773,40.24,4,3,3.57,882.02,66.0,149524.0,110.0,0.0055
CustomerId_3236,85.97,1,500.0,0,1,10.0,0.0,0.0,11,0.0,500.0,500.0,6.2166061010848646,0.0,1,1,1.0,500.0,0.0,500.0,0.0,85.97
CustomerId_3237,17.06,2,10000.0,2,0,8.0,6.0,1.0,1,0.0,5000.0,5000.0,9.210440366976517,0.0,1,1,2.0,5000.0,0.0,10000.0,2.0,8.53
CustomerId_3238,2.57,74,101826.45,2,0,16.78,3.31,0.3514,2,2927.3244903026766,20000.0,-644.0,11.531034993115934,32.43,3,5,2.55,1376.03,24.0,104410.0,20.0,0.0347
CustomerId_324,67.78,1,1000.0,0,1,15.0,4.0,0.0,12,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,0.0,67.78
CustomerId_3240,5.11,4,950.0,2,0,7.0,4.0,0.0,2,962.0940702446928,1000.0,-1000.0,6.85751406254539,50.0,2,2,4.0,237.5,2.0,2000.0,4.0,1.2775
CustomerId_3241,2.21,39,118965.0,2,0,11.62,1.85,0.0513,2,5759.681710026147,30000.0,-225.0,11.68659301698385,43.59,2,3,2.29,3050.38,17.0,121200.0,13.0,0.0567
CustomerId_3242,46.59,5,19000.0,0,1,19.0,4.0,0.0,12,6685.805860178712,10000.0,-5000.0,9.852246888342531,40.0,2,3,5.0,3800.0,2.0,25000.0,0.0,9.318
CustomerId_3243,0.57,47,113918.0,2,0,12.96,3.45,0.383,2,5586.163126465755,33000.0,-462.0,11.643242948517388,36.17,4,5,2.61,2423.79,17.0,115500.0,10.0,0.0121
CustomerId_3245,4.83,25,100000.0,2,0,11.36,3.92,0.0,2,5655.012525774515,10000.0,-5000.0,11.51293546492023,20.0,2,3,4.17,4000.0,5.0,121000.0,15.0,0.1932
CustomerId_3246,11.71,12,14324.0,2,0,11.75,2.42,0.0,2,2003.6406561027552,5000.0,-1000.0,9.56976154158294,50.0,3,3,3.0,1193.67,6.0,16000.0,2.0,0.9758
CustomerId_3247,34.92,10,7900.0,2,0,9.1,2.2,0.0,1,442.7188724235731,1000.0,-50.0,8.974744612722734,20.0,3,3,3.33,790.0,2.0,8000.0,0.0,3.492
CustomerId_3248,8.14,1,1000.0,2,0,6.0,1.0,0.0,2,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,1.0,8.14
CustomerId_3249,11.72,5,20000.0,2,0,16.0,4.0,0.0,2,6745.368781616021,10000.0,-5000.0,9.90353755128617,40.0,2,3,5.0,4000.0,2.0,26000.0,5.0,2.344
CustomerId_3250,4.79,35,26550.0,2,0,12.83,3.29,0.4571,2,1124.1130957785522,4000.0,-200.0,10.186822690744211,48.57,3,3,2.33,758.57,17.0,27700.0,9.0,0.1369
CustomerId_3251,5.98,5,13278.0,2,0,10.0,4.2,0.6,2,4773.254319643989,10000.0,-1000.0,9.493939118990328,60.0,3,2,2.5,2655.6,3.0,15000.0,5.0,1.196
CustomerId_3252,5.92,2,15000.0,2,0,16.5,3.5,0.0,2,3535.5339059327375,10000.0,5000.0,9.61587214452889,0.0,2,2,1.0,7500.0,0.0,15000.0,2.0,2.96
CustomerId_3253,54.06,3,975.0,0,1,5.67,3.67,0.0,12,303.10889132455355,500.0,-25.0,6.883462586413092,33.33,2,3,1.5,325.0,1.0,1000.0,0.0,18.02
CustomerId_3254,86.2,1,2000.0,0,1,5.0,0.0,0.0,11,0.0,2000.0,2000.0,7.601402334583733,0.0,1,1,1.0,2000.0,0.0,2000.0,0.0,86.2
CustomerId_3255,33.13,8,60000.0,2,0,6.0,4.0,0.0,1,10155.927192672127,20000.0,-5000.0,11.002116507732017,37.5,2,3,8.0,7500.0,3.0,71000.0,0.0,4.1412
CustomerId_3256,67.85,1,500.0,0,1,13.0,4.0,0.0,12,0.0,500.0,500.0,6.2166061010848646,0.0,1,1,1.0,500.0,0.0,500.0,0.0,67.85
CustomerId_3257,11.6,16,80000.0,2,0,11.56,3.5,0.0,2,10076.4411707044,28000.0,-5000.0,11.289794413577894,37.5,4,3,4.0,5000.0,6.0,101100.0,3.0,0.725
CustomerId_3258,62.04,5,394000.0,0,1,5.8,3.0,0.0,12,81515.02928908264,160000.0,-5000.0,12.884108726347916,40.0,2,2,5.0,78800.0,2.0,400000.0,0.0,12.408
CustomerId_3259,40.24,11,39000.0,0,1,13.27,4.0,0.0,1,7501.514998500455,10000.0,-5000.0,10.571342565808699,45.45,2,3,5.5,3545.45,5.0,60000.0,0.0,3.6582
CustomerId_3260,18.44,1,1000.0,2,0,23.0,4.0,0.0,1,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,1.0,18.44
CustomerId_3261,46.89,5,19200.0,0,1,12.0,4.0,0.0,12,6732.235884162112,10100.0,-5000.0,9.862717639992917,40.0,2,3,5.0,3840.0,2.0,25200.0,0.0,9.378
CustomerId_3262,70.74,6,4470.0,0,1,12.67,2.17,0.1667,12,695.751392380928,1500.0,-20.0,8.405367376233981,33.33,2,3,2.0,745.0,2.0,4500.0,0.0,11.79
CustomerId_3263,11.81,13,60000.0,2,0,10.54,4.0,0.0,2,6357.914510519697,10000.0,-5000.0,11.002116507732017,30.77,2,3,4.33,4615.38,4.0,76000.0,8.0,0.9085
CustomerId_3265,34.79,323,428469.25,2,0,11.71,3.21,0.0681,1,5216.313527019663,50223.0,-1000.0,12.96797658637168,47.99,5,3,35.89,1326.53,155.0,436958.0,0.0,0.1077
CustomerId_3266,74.57,6,29000.0,0,1,20.0,4.0,0.0,11,6493.586579592719,10000.0,-5000.0,10.275085591132715,33.33,2,3,6.0,4833.33,2.0,35000.0,0.0,12.4283
CustomerId_3267,25.81,12,40000.0,2,0,9.75,3.67,0.0,1,5678.241298362042,10000.0,-5000.0,10.596659732783579,25.0,2,3,4.0,3333.33,3.0,51000.0,5.0,2.1508
CustomerId_3268,33.08,3,-510.0,2,0,8.0,4.0,0.0,1,762.6925986267338,500.0,-1000.0,6.236369590203704,66.67,2,2,3.0,-170.0,2.0,500.0,0.0,11.0267
CustomerId_3269,12.08,5,20000.0,2,0,7.6,4.0,0.0,2,6745.368781616021,10000.0,-5000.0,9.90353755128617,40.0,2,3,5.0,4000.0,2.0,26000.0,5.0,2.416
CustomerId_327,52.28,1,500.0,0,1,3.0,6.0,1.0,12,0.0,500.0,500.0,6.2166061010848646,0.0,1,1,1.0,500.0,0.0,500.0,0.0,52.28
CustomerId_3270,0.19,23,102600.0,2,0,8.57,3.83,0.087,2,6650.887782874949,11000.0,-5000.0,11.538602958260002,34.78,2,4,2.88,4460.87,8.0,133800.0,17.0,0.0083
CustomerId_3271,54.18,1,10080.0,0,1,5.0,4.0,0.0,12,0.0,10080.0,10080.0,9.218407743053941,0.0,1,1,1.0,10080.0,0.0,10080.0,0.0,54.18
CustomerId_3272,3.95,29,75992.0,2,0,11.72,2.66,0.2069,2,8643.043170737465,46000.0,-18.0,11.23839650976336,41.38,3,4,2.23,2620.41,12.0,76208.0,2.0,0.1362
CustomerId_3273,35.61,4,500.0,2,0,18.0,2.5,0.0,1,750.0,500.0,-1000.0,6.2166061010848646,25.0,2,3,2.0,125.0,1.0,1500.0,0.0,8.9025
CustomerId_3274,58.02,1,1000.0,0,1,9.0,0.0,0.0,12,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,0.0,58.02
CustomerId_3275,46.97,6,19000.0,0,1,10.0,4.0,0.0,12,6104.643041707408,10000.0,-5000.0,9.852246888342531,33.33,2,3,6.0,3166.67,2.0,25000.0,0.0,7.8283
CustomerId_3276,4.72,52,27190.0,2,0,12.79,3.0,0.2885,2,538.8125525797409,1500.0,-60.0,10.210641315177503,46.15,2,4,2.36,522.88,24.0,28300.0,11.0,0.0908
CustomerId_3278,18.82,5,20000.0,2,0,14.0,4.0,0.0,1,6745.368781616021,10000.0,-5000.0,9.90353755128617,40.0,2,3,5.0,4000.0,2.0,26000.0,5.0,3.764
CustomerId_3279,40.89,5,117995.0,0,1,12.2,3.0,0.0,1,24328.20390000051,50000.0,-1005.0,11.678406004568156,40.0,2,3,1.67,23599.0,2.0,120000.0,0.0,8.178
CustomerId_328,0.07,68,248497.25,2,0,15.57,3.69,0.1618,2,21982.467097933753,180000.0,-5000.0,12.423191082240503,50.0,4,3,8.5,3654.37,34.0,263889.0,2.0,0.001
CustomerId_3280,65.6,6,3610.0,0,1,13.83,4.67,0.8333,12,745.6987774340699,1500.0,-75.0,8.191740021277457,50.0,2,2,1.5,601.67,3.0,3800.0,0.0,10.9333
CustomerId_3282,89.88,1,1000.0,0,1,12.0,3.0,0.0,11,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,0.0,89.88
CustomerId_3285,5.11,9,40000.0,2,0,12.0,4.0,0.0,2,6559.556218051475,11000.0,-5000.0,10.596659732783579,33.33,2,3,4.5,4444.44,3.0,51000.0,4.0,0.5678
CustomerId_3287,58.03,3,3750.0,0,1,9.0,0.0,0.0,12,3269.174207655505,5000.0,-1000.0,8.229777750081887,66.67,2,2,3.0,1250.0,2.0,5000.0,0.0,19.3433
CustomerId_3288,11.73,5,20000.0,2,0,16.0,4.0,0.0,2,6745.368781616021,10000.0,-5000.0,9.90353755128617,40.0,2,3,5.0,4000.0,2.0,26000.0,5.0,2.346
CustomerId_3289,1.64,34,119000.0,2,0,9.56,3.41,0.0588,2,6938.212152909991,11000.0,-5000.0,11.686887175419702,38.24,2,5,3.4,3500.0,13.0,175200.0,23.0,0.0482
CustomerId_329,33.2,6,8640.0,2,0,11.0,2.0,0.0,1,1709.2103439892937,3000.0,-150.0,9.0642735958414,50.0,2,3,3.0,1440.0,3.0,9000.0,0.0,5.5333
CustomerId_3290,77.89,10,32678.0,0,1,9.9,3.0,0.2,11,5779.0014093170885,12000.0,-5000.0,10.394487948750555,50.0,3,2,3.33,3267.8,5.0,40500.0,0.0,7.789
CustomerId_3291,54.65,3,18356.0,0,1,18.0,3.0,0.0,12,12022.905028874398,20000.0,-1000.0,9.81776625213065,66.67,2,2,3.0,6118.67,2.0,20000.0,0.0,18.2167
CustomerId_3292,1.08,61,77655.0,2,0,11.43,2.8,0.2787,2,1924.073213846198,9000.0,-250.0,11.260044095392063,39.34,2,4,3.39,1273.03,24.0,79200.0,49.0,0.0177
CustomerId_3293,62.68,2,17000.0,0,1,15.5,2.0,0.0,12,4949.747468305833,12000.0,5000.0,9.741027444837728,0.0,1,1,2.0,8500.0,0.0,17000.0,0.0,31.34
CustomerId_3294,37.78,1,3000.0,0,1,15.0,6.0,1.0,1,0.0,3000.0,3000.0,8.006700845440367,0.0,1,1,1.0,3000.0,0.0,3000.0,0.0,37.78
CustomerId_3295,29.56,2,-13200.0,2,0,17.5,0.5,0.0,1,10465.180361560904,800.0,-14000.0,9.488047863280759,50.0,2,2,1.0,-6600.0,1.0,800.0,1.0,14.78
CustomerId_3296,34.81,1,1000.0,2,0,14.0,2.0,0.0,1,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,0.0,34.81
CustomerId_3297,11.76,9,40000.0,2,0,15.56,4.0,0.0,2,6463.573143221772,10000.0,-5000.0,10.596659732783579,33.33,2,3,4.5,4444.44,3.0,51000.0,4.0,1.3067
CustomerId_3298,1.68,6,15650.0,2,0,16.33,3.17,0.5,2,4224.975345095716,10000.0,-1000.0,9.658290091690503,50.0,2,3,2.0,2608.33,3.0,17000.0,6.0,0.28
CustomerId_3299,15.59,21,206745.0,2,0,11.33,2.86,0.1429,1,22342.882535608514,100000.0,-5000.0,12.239246265661297,33.33,3,3,1.75,9845.0,7.0,215500.0,6.0,0.7424
CustomerId_330,2.13,22,100975.0,2,0,9.0,3.55,0.0,2,6188.192765888293,15000.0,-5000.0,11.52263814382402,31.82,2,3,3.67,4589.77,7.0,122100.0,22.0,0.0968
CustomerId_3301,52.38,3,-510.0,0,1,0.67,6.0,1.0,12,762.6925986267338,500.0,-1000.0,6.236369590203704,66.67,2,2,3.0,-170.0,2.0,500.0,0.0,17.46
CustomerId_3302,7.09,3,-50.0,2,0,7.0,2.0,0.0,2,1000.4165798972613,1000.0,-1000.0,3.9318256327243257,66.67,2,2,3.0,-16.67,2.0,1000.0,3.0,2.3633
CustomerId_3303,56.77,6,24878.0,0,1,14.33,1.0,0.0,12,6700.513462912128,15000.0,-2000.0,10.121779353119313,50.0,3,3,6.0,4146.33,3.0,28500.0,0.0,9.4617
CustomerId_3306,37.54,3,1000.0,0,1,21.33,4.33,0.6667,1,1154.7005383792516,1000.0,-1000.0,6.90875477931522,33.33,2,3,1.5,333.33,1.0,2000.0,0.0,12.5133
CustomerId_3307,4.79,48,125744.0,2,0,14.62,3.23,0.2917,2,5060.580983101132,20000.0,-5000.0,11.742011325740068,25.0,4,4,2.67,2619.67,12.0,142500.0,17.0,0.0998
CustomerId_3308,4.74,17,80000.0,2,0,16.29,4.0,0.0,2,6302.427170169769,10000.0,-5000.0,11.289794413577894,29.41,2,3,4.25,4705.88,5.0,101000.0,12.0,0.2788
CustomerId_3309,5.21,2,60000.0,2,0,4.5,4.5,0.5,2,28284.2712474619,50000.0,10000.0,11.002116507732017,0.0,1,1,1.0,30000.0,0.0,60000.0,2.0,2.605
CustomerId_331,45.56,5,6140.0,0,1,11.6,3.8,0.4,12,3272.3340294047,7000.0,-1000.0,8.722742874329398,60.0,3,3,2.5,1228.0,3.0,7500.0,0.0,9.112
CustomerId_3310,2.71,43,33440.0,2,0,14.16,2.49,0.1628,2,633.8528716519627,2500.0,-1000.0,10.417537971057733,25.58,3,4,4.3,777.67,11.0,34935.0,26.0,0.063
CustomerId_3311,53.76,6,19000.0,0,1,15.0,4.0,0.0,12,7626.707459098367,10000.0,-5000.0,9.852246888342531,50.0,2,3,6.0,3166.67,3.0,30000.0,0.0,8.96
CustomerId_3313,56.64,3,3900.0,0,1,18.0,1.0,0.0,12,3235.737937472687,5000.0,-1000.0,8.268988209506656,66.67,2,2,3.0,1300.0,2.0,5000.0,0.0,18.88
CustomerId_3314,39.56,2,1000.0,0,1,20.0,4.0,0.0,1,0.0,500.0,500.0,6.90875477931522,0.0,1,1,2.0,500.0,0.0,1000.0,0.0,19.78
CustomerId_3315,77.2,1,23400.0,0,1,5.0,2.0,0.0,11,0.0,23400.0,23400.0,10.060534035475412,0.0,1,1,1.0,23400.0,0.0,23400.0,0.0,77.2
CustomerId_3317,5.08,9,40000.0,2,0,11.33,4.0,0.0,2,6463.573143221772,10000.0,-5000.0,10.596659732783579,33.33,2,3,4.5,4444.44,3.0,51000.0,9.0,0.5644
CustomerId_3318,33.17,10,10260.0,2,0,16.0,4.0,0.6,1,1044.8200270328325,2500.0,-1000.0,9.236105579862208,20.0,3,4,2.5,1026.0,2.0,11300.0,0.0,3.317
CustomerId_332,3.79,1,1000.0,2,0,15.0,5.0,1.0,2,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,1.0,3.79
CustomerId_3320,11.8,9,40000.0,2,0,10.67,4.0,0.0,2,6463.573143221772,10000.0,-5000.0,10.596659732783579,33.33,2,3,4.5,4444.44,3.0,51000.0,9.0,1.3111
CustomerId_3321,5.06,5,20000.0,2,0,8.0,4.0,0.0,2,6745.368781616021,10000.0,-5000.0,9.90353755128617,40.0,2,3,5.0,4000.0,2.0,26000.0,5.0,1.012
CustomerId_3322,4.97,6,16000.0,2,0,10.5,3.83,0.0,2,6088.2400303098,10000.0,-5000.0,9.680406499268875,33.33,2,3,3.0,2666.67,2.0,22000.0,6.0,0.8283
CustomerId_3323,1.84,19,155380.0,2,0,9.89,3.47,0.1053,2,9167.831331434792,28000.0,-5000.0,11.95363544431843,15.79,4,3,4.75,8177.89,3.0,161772.0,19.0,0.0968
CustomerId_3326,32.79,6,20000.0,2,0,14.33,4.0,0.0,1,7814.516406449389,11000.0,-5000.0,9.90353755128617,50.0,2,3,6.0,3333.33,3.0,31000.0,0.0,5.465
CustomerId_3327,64.05,1,10000.0,0,1,8.0,1.0,0.0,12,0.0,10000.0,10000.0,9.210440366976517,0.0,1,1,1.0,10000.0,0.0,10000.0,0.0,64.05
CustomerId_3328,0.18,60,65790.0,2,0,13.68,2.5,0.25,2,1840.3726363641595,9000.0,-450.0,11.094238329842927,40.0,2,3,3.53,1096.5,24.0,68500.0,60.0,0.003
CustomerId_3329,4.0,32,42272.0,2,0,11.22,3.38,0.25,2,3775.3295604917166,13282.0,-11000.0,10.651903863363215,40.62,4,3,2.0,1321.0,13.0,54782.0,26.0,0.125
CustomerId_3330,1.74,120,1754601.0,2,0,10.12,2.97,0.125,2,57813.16949954016,420000.0,-21000.0,14.377752608536708,40.83,6,5,2.73,14621.68,49.0,1896245.0,19.0,0.0145
CustomerId_3331,57.81,3,25000.0,0,1,14.0,0.0,0.0,12,19731.53144926499,31000.0,-5000.0,10.12667110305036,66.67,2,2,3.0,8333.33,2.0,31000.0,0.0,19.27
CustomerId_3332,60.93,11,33159.0,0,1,11.73,1.73,0.0,12,8315.993210238166,28000.0,-392.0,10.409099609249232,45.45,3,3,1.83,3014.45,5.0,33647.0,0.0,5.5391
CustomerId_3333,42.91,1,2000.0,0,1,12.0,1.0,0.0,1,0.0,2000.0,2000.0,7.601402334583733,0.0,1,1,1.0,2000.0,0.0,2000.0,0.0,42.91
CustomerId_3334,51.65,13,9233.0,0,1,10.54,4.46,0.6154,12,393.2353311199613,1100.0,-55.0,9.130647603066935,15.38,2,4,6.5,710.23,2.0,9300.0,0.0,3.9731
CustomerId_3336,6.6,4,490.0,2,0,19.0,2.0,0.0,2,854.4150045498967,1000.0,-1000.0,6.19644412779452,50.0,2,3,4.0,122.5,2.0,1500.0,4.0,1.65
